date,index,atm_iv,iv_rank,action,sold_C,sold_P,premium,n_pos,gamma,delta,vega,nav,r
2023-05-17,6554.98,0.1593669941846705,25.380710659898476,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-05-18,6583.738,0.15409253831055203,16.666666666666664,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-05-19,6602.317,0.13907215436870157,6.532663316582915,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-05-22,6595.984,0.13402288755821556,3.0,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-05-23,6528.453,0.14367792566776427,10.44776119402985,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-05-24,6513.182,0.1525776732831206,16.831683168316832,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-05-25,6501.0,0.15118406671518128,15.763546798029557,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-05-26,6546.408,0.13812433181313122,6.372549019607843,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-05-29,6534.117,0.14098223693941803,8.292682926829269,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-05-30,6564.469,0.14826997564316377,13.592233009708737,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-05-31,6561.649,0.14281678231593098,9.66183574879227,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-06-01,6574.758,0.16274491068957922,33.65384615384615,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-06-02,6626.279,0.15465959190247228,21.5311004784689,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-06-05,6632.956,0.14609003359653877,12.857142857142856,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-06-06,6489.811,0.15433744567262053,21.32701421800948,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-06-07,6488.557,0.1712645789706855,43.86792452830189,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-06-08,6442.482,0.16542012435942546,37.558685446009385,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-06-09,6495.564,0.14928390383087292,14.953271028037381,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-06-12,6530.161,0.1613468417868454,31.627906976744185,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-06-13,6554.957,0.13724325172111518,4.62962962962963,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-06-14,6578.123,0.13338549890679727,2.7649769585253456,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-06-15,6613.955,0.13251076364561867,2.293577981651376,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-06-16,6669.005,0.13013195559018673,2.28310502283105,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-06-19,6693.299,0.15813100965128057,29.545454545454547,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-06-20,6693.915,0.15557952145422105,24.43438914027149,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-06-21,6548.407,0.12938181044461372,2.2522522522522523,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-06-26,6420.973,0.14707269167078965,15.246636771300448,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-06-27,6507.273,0.14224232244619833,11.160714285714286,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-06-28,6475.505,0.13826704559195166,8.88888888888889,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-06-29,6520.039,0.13890191501560056,9.29203539823009,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-06-30,6602.037,0.13505374241602072,4.845814977973569,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-07-03,6612.884,0.1443254207604463,15.350877192982457,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-07-04,6638.447,0.14297504946863168,13.537117903930133,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-07-05,6584.423,0.15894352166113868,33.47826086956522,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-07-06,6567.079,0.16926823859549886,47.18614718614719,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-07-07,6521.427,0.14798298912310276,17.67241379310345,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-07-10,6526.852,0.1595133153708641,34.763948497854074,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-07-11,6579.37,0.14516760837999668,16.23931623931624,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-07-12,6482.987,0.156062658555148,28.936170212765955,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-07-13,6548.313,0.14714624934051143,17.796610169491526,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-07-14,6544.459,0.14148058648879103,10.970464135021098,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-07-17,6516.56,0.15719394422382654,31.932773109243694,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-07-18,6510.034,0.14031244287616002,10.460251046025103,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-07-19,6492.349,0.14521145164643356,17.083333333333332,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-07-20,6408.76,0.14977535088235006,21.991701244813278,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-07-21,6401.417,0.14130527780498964,11.15702479338843,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-07-24,6393.794,0.14400535894842137,15.637860082304528,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-07-25,6498.269,0.14405694775350053,15.983606557377051,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-07-26,6457.254,0.1454551124213254,18.367346938775512,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-07-27,6407.546,0.14195050188863634,12.601626016260163,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-07-28,6465.376,0.1449049548164713,17.813765182186234,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-07-31,6515.849,0.15618665492055323,32.66129032258064,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-08-01,6507.412,0.1542587940912078,28.514056224899598,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-08-02,6496.022,0.16098106652156452,40.400000000000006,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-08-03,6499.545,0.15808239933350587,36.254980079681275,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-08-04,6535.322,0.14994599650625065,23.809523809523807,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-08-07,6503.983,0.15234318376958172,26.58730158730159,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-08-08,6471.344,0.1472906001224772,20.634920634920633,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-08-09,6420.977,0.14980000477820682,24.206349206349206,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-08-10,6426.814,0.15296751213240192,28.57142857142857,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-08-11,6304.635,0.15527422661610435,31.746031746031743,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-08-14,6319.407,0.14700957080395075,19.841269841269842,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-08-15,6261.733,0.15004975709894525,25.396825396825395,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-08-16,6186.403,0.15023328479082376,25.793650793650798,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-08-17,6247.601,0.148849906842626,22.61904761904762,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-08-18,6117.107,0.15618725808284106,36.904761904761905,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-08-21,6057.171,0.17070280173984365,56.74603174603175,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-08-22,6099.195,0.16575078196465215,51.19047619047619,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-08-23,5973.671,0.17580061745616965,61.111111111111114,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-08-24,5987.966,0.17246112720155382,59.12698412698413,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-08-25,5879.027,0.18534641954121664,68.25396825396825,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-08-29,6108.759,0.18160777791329935,66.66666666666666,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-08-30,6139.627,0.17131053367760113,57.936507936507944,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-08-31,6104.295,0.16822230161140309,53.96825396825397,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-09-01,6107.2,0.1611120849575496,44.84126984126984,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-09-04,6198.762,0.15465470184538602,32.53968253968254,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-09-05,6167.642,0.1576294164087802,39.682539682539684,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-09-06,6195.383,0.16141283155194797,46.42857142857143,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-09-07,6083.489,0.16689853064578386,54.36507936507936,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-09-08,6102.488,0.15978399442299798,43.25396825396825,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-09-11,6182.643,0.16683609332743998,53.96825396825397,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-09-12,6184.606,0.14777657804977629,20.634920634920633,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-09-13,6103.137,0.1532431788599563,30.158730158730158,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-09-14,6068.713,0.15354671825499805,30.555555555555557,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-09-15,6079.063,0.151832317512562,27.77777777777778,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-09-18,6083.969,0.15137232900178021,27.380952380952383,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-09-19,6031.042,0.1587955320528654,42.857142857142854,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-09-20,5982.558,0.16320537094205917,50.39682539682539,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-09-21,5939.664,0.16788029459880077,56.74603174603175,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-09-22,6054.928,0.15862070749982854,41.66666666666667,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-09-25,6027.394,0.1643043392734831,50.79365079365079,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-09-26,5996.11,0.16184638921214484,47.22222222222222,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-09-27,6034.061,0.16398831170730183,50.79365079365079,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-09-28,6078.945,0.15017407548367862,25.0,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-10-09,6059.965,0.15681395615544652,37.698412698412696,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-10-10,6043.482,0.15645310576539473,37.301587301587304,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-10-11,6059.401,0.1575780261368654,40.07936507936508,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-10-12,6104.456,0.14536520385066481,17.46031746031746,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-10-13,6081.866,0.1385617188864505,7.936507936507936,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-10-16,6024.359,0.16173668169799335,49.60317460317461,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-10-17,6011.37,0.1476267899525155,21.03174603174603,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-10-18,5908.008,0.15444429447421057,33.33333333333333,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-10-19,5842.892,0.17347332498931647,68.25396825396825,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-10-20,5774.32,0.18414536629452755,77.38095238095238,hold,0,0,0.0,0,0.0,0.0,0.0,99898227.48878013,0.0
2023-10-23,5638.136,0.20261363445133185,84.12698412698413,sell,44,50,1266800.0,2,-3678313.724469298,0.0,0.0,99898227.48878013,0.0
2023-10-24,5719.323,0.18347041851240656,76.5873015873016,hold,0,0,0.0,2,-3817721.7851351146,143.80251197365305,-5459076.351657987,99898227.48878013,0.0
2023-10-25,5778.905,0.17180742317370534,66.66666666666666,hold,0,0,0.0,2,-3775725.409798092,838.1184047468907,-5182125.090791671,99898227.48878013,0.0
2023-10-26,5811.692,0.1637508629054305,54.36507936507936,hold,0,0,0.0,2,-3721521.953432649,1223.990377163182,-4893694.6848821975,99898227.48878013,0.0
2023-10-27,5916.678,0.15285308988754792,30.555555555555557,hold,0,0,0.0,2,-3118327.983517407,2311.976226269283,-3948540.4433164764,99898227.48878013,0.0
2023-10-30,6006.559,0.15844601773344075,44.047619047619044,hold,0,0,0.0,2,-2393661.0423375787,3165.917642136032,-2636580.076300349,99898227.48878013,0.0
2023-10-31,5969.341,0.17658508344064916,72.61904761904762,hold,0,0,0.0,2,-2739450.9725057036,2957.0882237730275,-2836665.869040084,99898227.48878013,0.0
2023-11-01,5958.418,0.1463099367620592,19.047619047619047,hold,0,0,0.0,2,-2852372.5086475974,2932.3069363692575,-2778568.5337155117,99898227.48878013,0.0
2023-11-02,5885.247,0.1537872816718724,32.93650793650794,hold,0,0,0.0,2,-3663993.4761186163,2316.7215941849945,-3314574.8705727784,99898227.48878013,0.0
2023-11-03,5973.167,0.15974293179221163,48.41269841269841,hold,0,0,0.0,2,-2672789.2843720424,3181.741093654819,-2291049.280961527,99898227.48878013,0.0
2023-11-06,6096.57,0.17009831205400938,66.66666666666666,hold,0,0,0.0,2,-1165229.348382403,4032.6384470675243,-816183.4740839365,99898227.48878013,0.0
2023-11-07,6116.757,0.17276294868544598,71.03174603174604,hold,0,0,0.0,2,-900185.7725631942,4142.589498774449,-579777.193458679,99898227.48878013,0.0
2023-11-08,6138.938,0.17840254492896057,75.79365079365078,hold,0,0,0.0,2,-643325.219684161,4234.793915466066,-377865.0256502053,99898227.48878013,0.0
2023-11-09,6100.693,0.18415203131188193,82.14285714285714,sell,14,24,234240.0,4,-4613832.968625196,4210.20923137983,-398896.1135716131,99898227.48878013,0.0
2023-11-10,6088.558,0.1774692793001814,75.39682539682539,hold,0,0,0.0,4,-4806540.880788574,3663.085836996509,-1598677.1834765428,99898227.48878013,0.0
2023-11-13,6144.635,0.19017691462403208,84.92063492063492,sell,12,19,135200.0,6,-8892702.775393972,4550.9688616289595,-896683.1245142515,99898227.48878013,0.0
2023-11-14,6181.98,0.192596471562083,87.3015873015873,sell,26,50,991320.0,8,-12923721.34615465,4745.452594913605,-1606916.729251366,99898227.48878013,0.0
2023-11-15,6207.268,0.1562300724264145,39.285714285714285,hold,0,0,0.0,8,-13058668.250476351,3831.403864977039,-6975975.426901794,99898227.48878013,0.0
2023-11-16,6145.151,0.16074865612719172,50.79365079365079,hold,0,0,0.0,8,-12878174.591262467,3171.3517787631,-6808572.275476039,99898227.48878013,0.0
2023-11-17,6199.228,0.15341973398974923,32.53968253968254,hold,0,0,0.0,2,-4130089.4162470894,-1004.7647152288396,-5193197.278500053,98080671.35284017,-0.018194077929401642
2023-11-20,6253.276,0.15644004101045944,40.87301587301587,hold,0,0,0.0,2,-4228563.644113574,-414.18321601860066,-4779988.734135776,98080671.35284017,0.0
2023-11-21,6212.125,0.1564506227904318,41.269841269841265,hold,0,0,0.0,2,-4449016.004523585,-871.2453058503677,-4798487.2570584975,98080671.35284017,0.0
2023-11-22,6132.97,0.16077923981143172,52.38095238095239,hold,0,0,0.0,2,-4384675.214819431,-1809.8435947732105,-4556471.808267288,98080671.35284017,0.0
2023-11-23,6197.526,0.15406258578708376,33.730158730158735,hold,0,0,0.0,2,-4662505.114322539,-1049.576030214415,-4605970.918502734,98080671.35284017,0.0
2023-11-24,6115.407,0.14920405812962387,23.809523809523807,hold,0,0,0.0,2,-4441515.234027362,-2064.995879443387,-4238380.30549631,98080671.35284017,0.0
2023-11-27,6111.364,0.15720791355601632,44.44444444444444,hold,0,0,0.0,2,-4692983.592523834,-2207.772096089295,-3854001.1955221994,98080671.35284017,0.0
2023-11-28,6143.302,0.18985883026936934,88.4920634920635,sell,18,35,430680.0,4,-8983989.16421835,-1821.8977625946613,-3920845.0830093957,98080671.35284017,0.0
2023-11-29,6113.366,0.15705943909049713,43.65079365079365,hold,0,0,0.0,4,-9089173.349073503,-2845.924925795306,-6294221.730080867,98080671.35284017,0.0
2023-11-30,6080.547,0.18814669806874257,88.09523809523809,sell,17,34,448120.0,6,-12757798.91617925,-3692.6233695139076,-5798259.1201474955,98080671.35284017,0.0
2023-12-01,6130.051,0.18107626528955748,83.33333333333334,sell,16,30,327000.0,8,-17645221.91766736,-2927.1497727796955,-8309505.320917968,98080671.35284017,0.0
2023-12-04,6114.393,0.2101179290562895,98.01587301587301,sell,14,34,384920.0,10,-23662605.903473992,-4088.8758426840855,-9172139.865411133,98080671.35284017,0.0
2023-12-05,5992.6,0.1919107573729197,91.66666666666666,sell,18,34,434680.0,12,-20520857.79461621,-12114.433342069635,-7708462.09588706,98080671.35284017,0.0
2023-12-06,6023.804,0.18664231893897848,88.09523809523809,sell,17,29,314660.0,14,-28162211.761709604,-11285.558793994118,-10116736.21791374,98080671.35284017,0.0
2023-12-07,6020.83,0.17924786300503653,81.74603174603175,sell,20,23,269200.0,16,-32755082.294921726,-12100.430502621977,-10842778.533372952,98080671.35284017,0.0
2023-12-08,6003.144,0.16830374932108078,68.65079365079364,hold,0,0,0.0,16,-31777071.50415667,-13918.863873196877,-10720424.379360057,98080671.35284017,0.0
2023-12-11,6075.08,0.19458929991945684,94.84126984126983,sell,15,17,157380.0,18,-51382411.01622971,-7184.042884334098,-8718883.287644133,98080671.35284017,0.0
2023-12-12,6078.99,0.14794876514511837,22.22222222222222,hold,0,0,0.0,18,-51448573.06830928,-7519.896340321963,-9516553.920717025,98080671.35284017,0.0
2023-12-13,6019.553,0.1534533629771586,33.730158730158735,hold,0,0,0.0,18,-50447420.122916676,-7519.896340321963,-9516553.920717025,98080671.35284017,0.0
2023-12-14,5991.862,0.15713727970221988,44.84126984126984,hold,0,0,0.0,18,-49984353.70346837,-7519.896340321963,-9516553.920717025,98080671.35284017,0.0
2023-12-15,5951.6,0.1499427680494962,26.58730158730159,hold,0,0,0.0,0,0.0,0.0,0.0,97777791.86528614,-0.0030880649915663305
2023-12-18,5857.005,0.16530626912122506,65.07936507936508,hold,0,0,0.0,0,0.0,0.0,0.0,97777791.86528614,0.0
2023-12-19,5863.542,0.16275257352474054,61.111111111111114,hold,0,0,0.0,0,0.0,0.0,0.0,97777791.86528614,0.0
2023-12-20,5761.312,0.1738919848731322,79.36507936507937,hold,0,0,0.0,0,0.0,0.0,0.0,97777791.86528614,0.0
2023-12-21,5798.912,0.16786866597415268,69.84126984126983,hold,0,0,0.0,0,0.0,0.0,0.0,97777791.86528614,0.0
2023-12-22,5733.909,0.17046669384490698,74.60317460317461,hold,0,0,0.0,0,0.0,0.0,0.0,97777791.86528614,0.0
2023-12-25,5735.726,0.17360327549107532,79.76190476190477,hold,0,0,0.0,0,0.0,0.0,0.0,97777791.86528614,0.0
2023-12-26,5651.588,0.18771051406114603,93.25396825396825,sell,39,46,956720.0,2,-3946284.69902486,0.0,0.0,97777791.86528614,0.0
2023-12-27,5696.161,0.18278527478820372,88.88888888888889,sell,33,45,813360.0,4,-8011850.470992641,-204.7552666004026,-4842631.25217784,97777791.86528614,0.0
2023-12-28,5805.527,0.17341705259879403,79.36507936507937,hold,0,0,0.0,4,-7480607.901512846,1949.0183175100715,-8317904.030660491,97777791.86528614,0.0
2023-12-29,5887.235,0.16238176165290977,60.317460317460316,hold,0,0,0.0,4,-6298565.3317279015,3670.7916509341503,-6724145.791549079,97777791.86528614,0.0
2024-01-02,5854.749,0.16339391882758392,62.698412698412696,hold,0,0,0.0,4,-7311258.297770615,3364.446287122561,-6310269.453585733,97777791.86528614,0.0
2024-01-03,5824.043,0.1636025234220595,63.095238095238095,hold,0,0,0.0,4,-8123593.196559841,2758.498778605437,-6584285.034147965,97777791.86528614,0.0
2024-01-04,5783.016,0.17360812373990925,81.34920634920636,sell,27,35,526320.0,6,-13135024.73107814,1783.3847413130698,-6929259.736239821,97777791.86528614,0.0
2024-01-05,5675.809,0.18812942045674538,93.65079365079364,sell,29,34,530420.0,8,-17523199.076646656,-3180.381066373936,-9523502.890174583,97777791.86528614,0.0
2024-01-08,5543.575,0.2500462589700796,100.0,sell,29,50,845980.0,10,-16231761.64642457,-10883.107399322698,-7009915.013044098,97777791.86528614,0.0
2024-01-09,5553.304,0.2537531394586613,100.0,sell,27,46,757160.0,12,-21029673.878890302,-11051.05052531483,-9535648.901258565,97777791.86528614,0.0
2024-01-10,5512.069,0.2342896708085147,99.20634920634922,sell,28,41,597460.0,14,-21918944.00081759,-15525.41933371896,-9669540.465888746,97777791.86528614,0.0
2024-01-11,5611.115,0.23212264761528797,98.80952380952381,sell,26,33,448100.0,16,-34008148.16223556,-7909.054921690055,-13987669.738422986,97777791.86528614,0.0
2024-01-12,5574.493,0.22859269055756454,98.4126984126984,sell,24,32,412800.0,18,-36514195.92709083,-12278.255417357192,-13646541.967084628,97777791.86528614,0.0
2024-01-15,5559.376,0.25125264874710657,99.60317460317461,sell,19,31,354520.0,20,-43375609.158604875,-16545.762997087477,-9805748.604041101,97777791.86528614,0.0
2024-01-16,5539.474,0.21399558887669007,97.61904761904762,sell,37,50,1183159.9999999998,22,-46401525.17927378,-17627.899965708613,-10929223.601192279,97777791.86528614,0.0
2024-01-17,5389.122,0.25153308475389596,99.60317460317461,sell,36,50,1408840.0,24,-46942310.60670872,-19295.30459196221,-16020584.160324458,97777791.86528614,0.0
2024-01-18,5373.424,0.2710364467274541,100.0,sell,48,50,1629160.0,26,-49732267.8150466,-20230.588068344532,-21001841.174170356,97777791.86528614,0.0
2024-01-19,5306.986,0.2514813644814637,98.80952380952381,sell,46,50,1448360.0,8,-11721193.936726354,-4863.0270413225,-14685999.829981972,87771540.79918538,-0.10233664388624086
2024-01-22,5000.834,0.3362992435215615,100.0,sell,50,50,2172000.0,10,-7345247.835996888,-14944.802642725717,-9506882.913129278,87771540.79918538,0.0
2024-01-23,5079.632,0.28926330551894547,99.60317460317461,sell,50,50,1637000.0,12,-11776560.475411687,-12268.159783735595,-16592480.654325532,87771540.79918538,0.0
2024-01-24,5143.408,0.2976925036861303,99.60317460317461,sell,50,50,1589000.0,14,-16142347.212238403,-9321.20753099107,-23047737.271932866,87771540.79918538,0.0
2024-01-25,5316.195,0.2693738271736603,98.4126984126984,sell,50,50,1402000.0,16,-22588183.586589903,2652.2179385460704,-29976538.01910762,87771540.79918538,0.0
2024-01-26,5269.765,0.2659709643616444,98.01587301587301,sell,50,50,1409000.0,18,-25732977.51424083,-699.6622331674546,-33913356.65095834,87771540.79918538,0.0
2024-01-29,5131.247,0.29030028472635794,99.20634920634922,sell,49,50,1357900.0,20,-26102793.365981895,-13980.96081946911,-31545701.999827564,87771540.79918538,0.0
2024-01-30,4984.66,0.3347195692667011,99.60317460317461,sell,50,50,1551000.0,22,-22679960.710684076,-27105.536160251035,-27316977.968787223,87771540.79918538,0.0
2024-01-31,4785.032,0.3492186106878372,100.0,sell,50,50,1536000.0,24,-14954370.95571864,-42309.83800065317,-17779380.996799864,87771540.79918538,0.0
2024-02-01,4750.444,0.3402651708201974,99.60317460317461,sell,50,50,1427000.0,26,-15832685.109990263,-44988.936786896724,-18434739.724585596,87771540.79918538,0.0
2024-02-02,4574.669,0.3683981874710546,100.0,sell,50,50,1423000.0,28,-10912868.251374247,-55548.612681105384,-12147695.357065883,87771540.79918538,0.0
2024-02-05,4293.07,0.36096591053447863,99.60317460317461,sell,50,50,4805000.0,30,-4101434.7424489195,-66713.03998571065,-4270593.221858721,87771540.79918538,0.0
2024-02-06,4592.444,0.40267985162293374,100.0,sell,50,50,1268000.0,32,-14487950.496655406,-55194.09340257073,-24454246.06752697,87771540.79918538,0.0
2024-02-07,4797.846,0.32892814452504565,97.22222222222221,sell,50,45,900400.0,34,-27170894.38102744,-38374.578606317606,-32068158.19815123,87771540.79918538,0.0
2024-02-08,4993.105,0.3549750491741819,98.80952380952381,sell,42,39,664560.0,36,-41422310.70642735,-12088.869310045171,-37024446.69063671,87771540.79918538,0.0
2024-02-19,5029.586,0.3661300637909632,99.20634920634922,sell,50,50,2122000.0000000005,4,-2504998.674662456,3071.6840855489004,-10189560.35351186,105848369.82330096,0.20595319233912046
2024-02-20,5046.012,0.3009407712702401,96.03174603174604,sell,50,50,1659000.0,6,-5102210.4706486175,2951.3909175730914,-15216343.671633506,105848369.82330096,0.0
2024-02-21,5073.482,0.3006285247389695,95.63492063492063,sell,50,50,1616000.0,8,-7893676.618557405,3188.0740086903747,-20026685.445903506,105848369.82330096,0.0
2024-02-22,5151.534,0.32194287280035966,96.03174603174604,sell,50,50,1676000.0,10,-10567996.10865561,5531.027956432153,-24260442.792344265,105848369.82330096,0.0
2024-02-23,5225.67,0.32346868386881067,96.03174603174604,sell,50,50,1635000.0,12,-13121997.345886001,8243.115019485147,-27889103.413563646,105848369.82330096,0.0
2024-02-26,5255.396,0.2963454497729206,94.04761904761905,sell,50,50,1514000.0,14,-16742851.761925101,10469.577688001193,-30280589.97095891,105848369.82330096,0.0
2024-02-27,5394.034,0.3037224960758957,95.23809523809523,sell,50,50,1471000.0,16,-17858925.531764977,18183.543305703784,-29917482.66498932,105848369.82330096,0.0
2024-02-28,5152.052,0.3344479456521168,96.42857142857143,sell,50,50,1649000.0,18,-23261061.84526123,1112.3289505062166,-37854140.4439685,105848369.82330096,0.0
2024-02-29,5344.605,0.34140569774743457,97.61904761904762,sell,50,50,1518000.0,20,-25314812.243708678,17252.955113679003,-38064897.5037427,105848369.82330096,0.0
2024-03-01,5401.939,0.3399208783226055,96.82539682539682,sell,50,50,1476000.0,22,-27378026.906963196,23241.12179205268,-38475181.7420925,105848369.82330096,0.0
