date,nav,strat_ret,iv,iv_otm,rv20,ret
2020-07-07,989.3501826859605,0.0029210065878430592,0.29633,0.32633,0.2308259409274486,0.005984291714127545
2020-07-08,990.1379604979459,0.0007962578122204004,0.32765,0.35765,0.23225185280222457,0.016021659987647874
2020-07-09,991.8556293545768,0.0017347772988796602,0.33819000000000005,0.36819,0.23281606869288382,0.013888639774605664
2020-07-10,992.8847843435419,0.0010376056338308735,0.32409999999999994,0.35409999999999997,0.2496332714314288,-0.018270025995372946
2020-07-13,993.0470281143624,0.00016340644290137356,0.29460000000000003,0.3246,0.2428312269302009,0.020785054557235373
2020-07-14,994.8426069109207,0.0018081508183632777,0.29655000000000004,0.32655,0.25097516554319793,-0.00958033657871826
2020-07-15,996.1837917424245,0.0013481377076000611,0.30243,0.33243,0.2520521300298168,-0.013029179016848916
2020-07-16,983.4215385131581,-0.012811143219810875,0.32316,0.35316000000000003,0.3249131101720478,-0.049296850781580415
2020-07-17,986.000847894149,0.0026227912242909506,0.28004,0.31004,0.3243464701694668,0.006279271139338872
2020-07-20,982.7508116078625,-0.003296180011637702,0.2853,0.3153,0.33468786006420037,0.029401339859440555
2020-07-21,984.9177325169453,0.0022049545861350705,0.27596,0.30596,0.3343408531716615,0.0022916670471374583
2020-07-22,986.825198063391,0.0019366749967748927,0.27333999999999997,0.30333999999999994,0.33368657676579094,0.004976253925826782
2020-07-23,988.8499214905911,0.00205175489151842,0.28593,0.31593000000000004,0.33464919054824377,-0.0004262279391061418
2020-07-24,978.507764383602,-0.010458773249836928,0.3172,0.34719999999999995,0.38157373860424487,-0.04488590175471903
2020-07-27,981.0572457249468,0.0026054789079275878,0.3095,0.3395,0.37921417147536896,0.005060647562964882
2020-07-28,983.1680355932112,0.00215154607691077,0.30287,0.33287,0.37826867283913024,0.00875223303037987
2020-07-29,982.0906605542227,-0.0010958198395236624,0.3102,0.34019999999999995,0.3806890294148827,0.023954171030985082
2020-07-30,984.5413014583455,0.0024953306273577088,0.30876000000000003,0.33876000000000006,0.37747706534845826,-0.004896980474929772
2020-07-31,986.6931675976081,0.0021856534978014503,0.3214,0.35140000000000005,0.37349262804443034,0.008318769094579596
2020-08-03,987.8800985561627,0.0012029382563219701,0.33521,0.36521000000000003,0.323646321123109,0.016113199635879368
2020-08-04,990.9252701952787,0.003082531618530026,0.3301,0.3601,0.32312577139740867,0.0009408080393006409
2020-08-05,993.8929742764358,0.0029948818245115897,0.31906,0.34906000000000004,0.3180954783466587,0.00027363387100671685
2020-08-06,996.6185961222932,0.0027423695673487814,0.32293999999999995,0.3529399999999999,0.3139610756317231,-0.003007379828168675
2020-08-07,998.6335039876668,0.0020217441990479324,0.31524,0.34524,0.30989936213692815,-0.011580700639760064
2020-08-10,1001.2815128050938,0.0026516322623396397,0.31361,0.34360999999999997,0.300108208182218,0.0035925759921274047
2020-08-11,1003.4599537612967,0.0021756528292426348,0.29978,0.32977999999999996,0.29995903728056034,-0.009160813465903214
2020-08-12,1005.6013798211986,0.0021340423719702134,0.29559,0.32559000000000005,0.29767779575629294,-0.0073185941773670935
2020-08-13,1007.9760570100267,0.002361449811504969,0.28729,0.31728999999999996,0.2372715522685222,-0.0025706229514484576
2020-08-14,1008.8793568784233,0.0008961521080927968,0.28454,0.31454000000000004,0.24149924842676898,0.014756900898556366
2020-08-17,1007.6897929930333,-0.0011790942864275025,0.31376000000000004,0.34376000000000007,0.23297053418855065,0.023236063161346264
2020-08-18,1010.4164521294476,0.002705851696994736,0.31149,0.34148999999999996,0.23304422544521927,-0.000513087800576903
2020-08-19,1011.6617896956068,0.0012324992962403118,0.29719,0.32719,0.239616130135756,-0.015089729551591071
2020-08-20,1013.030638827015,0.0013530699146202638,0.28809,0.31809,0.24426170728981272,-0.013062839094653451
2020-08-21,1014.8868834155816,0.0018323676672957312,0.29017,0.32016999999999995,0.18028649239921798,0.00844631807219772
2020-08-24,1016.8463022719648,0.001930677091607268,0.2845,0.3145,0.18110530170985137,0.0078115865250385835
2020-08-25,1019.0987162149769,0.002215097736973329,0.28157,0.31157,0.179592259937435,0.0012822292622308668
2020-08-26,1020.4262366218297,0.001302641624143612,0.28385,0.31384999999999996,0.1661578769715013,-0.011791543984507814
2020-08-27,1022.5029643461239,0.0020351571233303417,0.27042,0.30042,0.16589470701794426,0.0053436030292553305
2020-08-28,1020.969461007372,-0.0014997544185433402,0.27794,0.30794,0.18303698787962905,0.02358601378604637
2020-08-31,1022.920109844058,0.0019105849011009015,0.27426,0.30426,0.17634404114107835,-0.005807181181120185
2020-09-01,1024.8487005865793,0.0018853776790209488,0.273,0.30300000000000005,0.17719834952301047,0.005364704531165123
2020-09-02,1026.9464669305066,0.002046903452896429,0.27611,0.30611,0.17719581565880685,0.0003644431921412662
2020-09-03,1028.8988271324874,0.0019011314268565429,0.2766,0.3066,0.17812605090600012,-0.005546448318336024
2020-09-04,1030.4417264337358,0.0014995636699755251,0.27604,0.30604,0.1766045567717276,-0.009778833476156422
2020-09-07,1029.6320762088706,-0.0007857312103104081,0.27785,0.30784999999999996,0.1926034681886836,-0.021368485179178328
2020-09-08,1031.6313717936173,0.0019417572849012106,0.27199,0.30199,0.1909179185324911,0.005344235129493777
2020-09-09,1030.083543072358,-0.0015003699611888053,0.27199,0.30199,0.2074841420757414,-0.023667504186679632
2020-09-10,1032.175026324746,0.0020304015790310074,0.26192,0.29191999999999996,0.20736423665092976,-0.0005696789366429453
2020-09-11,1033.488170556725,0.0012722108154994275,0.24982,0.27981999999999996,0.20323274535313998,0.00983908817192797
2020-09-14,1035.0839577701136,0.001544078837911721,0.23125,0.26125,0.1840514055470659,0.005123344770694031
2020-09-15,1036.1738137116793,0.0010529154986745727,0.22699000000000003,0.25699000000000005,0.187264018733573,0.008015860412197304
2020-09-16,1037.337538041303,0.0011230976060428205,0.21902999999999997,0.24902999999999997,0.18133275411884067,-0.00666074140847646
2020-09-17,1038.5040986456586,0.0011245718597617707,0.22256,0.25256,0.1764489547259584,-0.005305461100067467
2020-09-18,1036.6510864688062,-0.0017843089683218733,0.23085,0.26085,0.1919059951551086,0.02227993855844844
2020-09-21,1037.5439046991057,0.0008612523943238152,0.23800000000000002,0.268,0.1927417675225436,-0.009685798301503885
2020-09-22,1038.2172071141254,0.000648938721503908,0.23922999999999997,0.26922999999999997,0.19662749876839522,-0.011936642640611889
2020-09-23,1039.7577694461536,0.0014838535919765937,0.23085,0.26085,0.19333309337984325,0.0035671534477890953
2020-09-24,1038.807355050874,-0.0009140728958301442,0.24181,0.27181,0.20296458261169845,-0.019372758524433507
2020-09-25,1040.4532495006447,0.0015844077747119512,0.24381,0.27381,0.18017928778284378,0.0015232528899316853
2020-09-28,1042.101112231549,0.0015837931513936908,0.25833,0.28833,0.18085796056425296,0.002597704612179314
2020-09-29,1043.9782615346628,0.001801312061834535,0.27437,0.30437000000000003,0.1793613292736027,0.0021561627711677704
2020-09-30,1046.1317373195288,0.002062759220388827,0.27851,0.30850999999999995,0.17912722127502803,-0.0009595614468803383
2020-10-09,1045.66208886927,-0.0004489381532982583,0.22928,0.25928,0.19627951352872286,0.02022955879776568
2020-10-12,1041.2692140078275,-0.004201046311426297,0.25186,0.28186,0.22263695998367058,0.02988701661024998
2020-10-13,1043.0068384592842,0.0016687561949214995,0.24445,0.27444999999999997,0.20710315305234056,0.0033207242128877553
2020-10-14,1044.4209361204169,0.0013557894435491582,0.23745000000000002,0.26745,0.20874255282693596,-0.006655216714025961
2020-10-15,1046.0095654542392,0.0015210623215993206,0.24026,0.27026,0.18755146355403982,-0.001741857840045082
2020-10-16,1047.6458822504194,0.0015643420961159323,0.24,0.27,0.18776077928191007,-0.0014723040627070939
2020-10-19,1048.9156680339588,0.0012120372017420302,0.22463999999999998,0.25464,0.18858697206471456,-0.007580926296339932
2020-10-20,1049.9370377623034,0.00097373865170598,0.22,0.25,0.18960011682405808,0.00795462964554249
2020-10-21,1051.3167608533831,0.0013141007902915211,0.22329999999999997,0.25329999999999997,0.1880908765069004,-0.00013331532170576864
2020-10-22,1052.6783252225832,0.0012951038353988392,0.22697,0.25697000000000003,0.18656111440383663,-0.003101724357167111
2020-10-23,1053.1124289354361,0.000412380213833267,0.2278,0.25780000000000003,0.19163671416539577,-0.012530500214903097
2020-10-26,1054.3779956845349,0.0012017394480644723,0.226,0.256,0.17534622621349882,-0.005792322111523897
2020-10-27,1055.8242745710156,0.001371689178264381,0.23620000000000002,0.2662,0.17205181196622113,0.0017130055096604274
2020-10-28,1057.0010552561807,0.00111456111921973,0.22579999999999997,0.25579999999999997,0.16811523545378967,0.008052349908286353
2020-10-29,1058.0931172697822,0.0010331702207587174,0.22923,0.25922999999999996,0.16945869405573252,0.007496834334955942
2020-10-30,1057.8156959570608,-0.00026218988498584255,0.23736000000000002,0.26736000000000004,0.16490556973380596,-0.01638902729625137
2020-11-02,1059.247999756758,0.0013540201806148697,0.24280000000000002,0.27280000000000004,0.16551284231070368,0.005415593782825865
2020-11-03,1060.0028183933657,0.0007125985952118025,0.24451,0.27451000000000003,0.16952009955192102,0.011945321812100916
2020-11-04,1061.3582053624689,0.0012786635521946236,0.22941,0.25941000000000003,0.1706159615609312,0.007526713325862745
2020-11-05,1061.4269431166074,6.476395414053049e-05,0.226,0.256,0.1755899995754202,0.014735333999637867
2020-11-06,1062.9024316976374,0.001390099046004464,0.223,0.253,0.16374677129951973,0.00012404268639959752
2020-11-09,1061.820459291292,-0.0010179414159558896,0.2371,0.2671,0.14308187844680703,0.019384683390315745
2020-11-10,1063.246059524477,0.0013426000796183022,0.23531,0.26531,0.14511639869820506,-0.005530638161848613
2020-11-11,1064.1913065652006,0.0008890200271669702,0.22802,0.25802,0.14790363891622793,-0.00993600278127086
2020-11-12,1065.6948526585863,0.0014128532004631864,0.22503,0.25503,0.14755429459061864,0.0007265604835748814
2020-11-13,1066.4121454253197,0.000673075191218072,0.21344000000000002,0.24344000000000002,0.1531124697451053,-0.01057057265746281
2020-11-16,1067.0949416413775,0.0006402742307343109,0.21780000000000002,0.24780000000000002,0.1530377792521138,0.009695985908130684
2020-11-17,1068.4433844474288,0.0012636577622391054,0.21119,0.24119,0.1515533782833935,-0.0019157144811767634
2020-11-18,1069.7291016101694,0.0012033554434947994,0.21861,0.24861,0.1516157995686437,-0.0006363896120732894
2020-11-19,1070.7472667034629,0.0009517971342097107,0.22,0.25,0.15240760675442286,0.007396826750806017
2020-11-20,1072.0895716832254,0.001253615135432582,0.21294000000000002,0.24294000000000002,0.14307404338887492,0.003099702753675591
2020-11-23,1072.36345682923,0.00025546852915923717,0.21434,0.24434,0.1439617707070862,0.012412110518481716
2020-11-24,1073.4409598957127,0.0010047927870171598,0.2133,0.2433,0.14773140124935144,-0.0061609646350457604
2020-11-25,1073.642330668453,0.00018759371056589758,0.21073,0.24073,0.1563570955952333,-0.012865344886700358
2020-11-26,1074.9089329411988,0.0011797246034041873,0.20402,0.23402,0.154904186383344,0.0018088991311378056
2020-11-27,1075.078153776495,0.00015742806679710418,0.19917,0.22917,0.14407065569909458,0.01235809672948106
2020-11-30,1076.1069973736544,0.0009569942366938911,0.2082,0.2382,0.14587590405877704,-0.004126947799055248
2020-12-01,1074.2835400948427,-0.0016944943981054626,0.23443999999999998,0.26444,0.15728471245544914,0.02131172124173605
2020-12-02,1075.8951037371855,0.0015001287669366727,0.24022,0.27022,0.15664058882314838,9.275483131950433e-06
2020-12-03,1077.565366048501,0.0015524397364704437,0.23931999999999998,0.26932,0.15053946401827611,-0.0019922558533107043
2020-12-04,1079.2312944962255,0.0015460114998253525,0.22877,0.25877,0.15042004776542445,0.0017496835435167788
2020-12-07,1080.2596960230428,0.0009529018775325403,0.20951,0.23951,0.1395085112834488,-0.00865991656640209
2020-12-08,1081.499217438981,0.0011474291047804985,0.2,0.23,0.13819521003594548,-0.0024632906380073344
2020-12-09,1081.4175402569547,-7.552218319660232e-05,0.20029,0.23029,0.14230435746063727,-0.013500224831623673
2020-12-10,1082.5812210943184,0.001076069874996902,0.19228,0.22228,0.14232733788640994,-0.0004399374202312714
2020-12-11,1082.9171216166324,0.00031027743301741237,0.20207,0.23207,0.14211050958077892,-0.010355169368735848
2020-12-14,1083.5276116688253,0.0005637458675336673,0.18991,0.21991,0.14168985853859248,0.009202806188119774
2020-12-15,1084.5386546882164,0.0009331031424606392,0.1881,0.2181,0.14156629999381745,0.002077949641082108
2020-12-16,1085.5371959699698,0.0009207060324100966,0.18774000000000002,0.21774000000000002,0.14156538184688758,0.0017712963973308576
2020-12-17,1085.4393492927802,-9.013664161199115e-05,0.18642,0.21642,0.14616868171235398,0.01275893331057996
2020-12-18,1086.356703087599,0.0008451451436844839,0.18227000000000002,0.21227000000000001,0.146726017212437,-0.003495904611411252
2020-12-21,1086.7136757496744,0.00032859617937703483,0.19760000000000003,0.22760000000000002,0.1438062289563648,0.00933079244079714
2020-12-22,1086.0086686103448,-0.0006487515111498834,0.19071000000000002,0.22071000000000002,0.1542246126233292,-0.01639472844275635
2020-12-23,1086.5670005035106,0.0005141136616160577,0.19099,0.22099,0.14932705576877742,0.008494121958031016
2020-12-24,1087.6095850066372,0.0009595215965915122,0.18303,0.21303,0.14952699502968586,-0.0014207859400916134
